text,target,category,polarity,from,to
The wine list is also really nice.,wine list~,DRINKS#STYLE_OPTIONS~,positive~,4~,13~
A friend from Seattle and I went on a Thursday night around 8:30.
"Everything was wonderful; food, drinks, staff, mileau.",NULL~food~drinks~staff~mileau~,RESTAURANT#GENERAL~FOOD#QUALITY~DRINKS#QUALITY~SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~positive~positive~positive~,0~26~32~40~47~,0~30~38~45~53~
I would highly recommend this place!,place~,RESTAURANT#GENERAL~,positive~,30~,35~
I have been to Casimir over 5 times and I have always had a great time there.,Casimir~,RESTAURANT#GENERAL~,positive~,15~,22~
The food is great and reasonably priced.,food~food~,FOOD#QUALITY~FOOD#PRICES~,positive~positive~,4~4~,8~8~
"I have tried to make reservations, but both times, the hostess didn't have my name.",hostess~,SERVICE#GENERAL~,negative~,55~,62~
"If the weather is nice, try to snag an outside table.",outside table~,AMBIENCE#GENERAL~,positive~,39~,52~
"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",staff~staff~unisex bathroom~,SERVICE#GENERAL~SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~negative~negative~,4~4~65~,9~9~80~
My boyfriend and I went there to celebrate my birthday the other night and all I can say is that it was magnificent.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.",caviar~waitstaff~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,21~46~,27~55~
"Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",waitstaff~,SERVICE#GENERAL~,positive~,82~,91~
I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,caviar~service~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,72~93~,78~100~
Nice Family owned traditional restaurant.,restaurant~,RESTAURANT#GENERAL~,positive~,30~,40~
Fresh ingredients and everything is made to order.,ingredients~NULL~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,6~0~,17~0~
I was pleasantly surprised to find this gem in Hoboken.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Friendly staff that actually lets you enjoy your meal and the company you're with.,staff~,SERVICE#GENERAL~,positive~,9~,14~
My friends and I were on vacation in NY and was referred to Chance by a friend.
"I found the food to be outstanding, particulary the salmon dish I had.",food~salmon dish~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,12~52~,16~63~
"I also ordered the Change Mojito, which was out of this world.",Change Mojito~,DRINKS#QUALITY~,positive~,19~,32~
"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.",dim sum~,FOOD#QUALITY~,neutral~,82~,89~
"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.",back patio~music~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,18~69~,28~74~
"Overall, excellent restaurant!",restaurant~,RESTAURANT#GENERAL~,positive~,19~,29~
i went to utsav about a yr ago with my family.
The food was good.,food~,FOOD#QUALITY~,positive~,4~,8~
The place was nice and calm.,place~,AMBIENCE#GENERAL~,positive~,4~,9~
but the service was a bit slow.,service~,SERVICE#GENERAL~,negative~,8~,15~
I work around the corner and tried it with a colleague for the first time.
The buffet had a nice selection.,buffet~,FOOD#STYLE_OPTIONS~,positive~,4~,10~
The food was average or above including some surprising tasty dishes.,food~dishes~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,4~62~,8~68~
Service was also very good.,Service~,SERVICE#GENERAL~,positive~,0~,7~
I would go back.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
I got an excellent piece of cheesecake and we had several other nice pastries.,cheesecake~pastries~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,28~69~,38~77~
"I would recommend Roxy's for that, but not for their food.",food~NULL~,FOOD#QUALITY~FOOD#QUALITY~,negative~positive~,53~0~,57~0~
My son and his girlfriend both wanted cheeseburgers and they were huge!,cheeseburgers~,FOOD#STYLE_OPTIONS~,neutral~,38~,51~
"But, they were too big for the bun.",NULL~,FOOD#STYLE_OPTIONS~,negative~,0~,0~
"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",burgers~,FOOD#STYLE_OPTIONS~,negative~,20~,27~
Also they were $15 each!,NULL~,FOOD#PRICES~,negative~,0~,0~
I had a huge pastrami sandwich on a roll.,pastrami sandwich on a roll~,FOOD#STYLE_OPTIONS~,neutral~,13~,40~
It was $14 not really bad for a pound of Pastrami-but it didn't have much taste-I've had better for less elsewhere!,NULL~NULL~,FOOD#PRICES~FOOD#QUALITY~,neutral~negative~,0~0~,0~0~
"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.",food~place~,FOOD#QUALITY~AMBIENCE#GENERAL~,negative~positive~,104~5~,108~10~
"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",food~spice~,FOOD#QUALITY~FOOD#QUALITY~,negative~negative~,42~98~,46~103~
And the Tom Kha soup was pathetic.,Tom Kha soup~,FOOD#QUALITY~,negative~,8~,20~
If you want good authentic Thai this place is not the place to go.,Thai~,FOOD#QUALITY~,negative~,27~,31~
"We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.",food~,FOOD#QUALITY~,positive~,100~,104~
"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.",pesto pizza~spicy Italian cheese~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,4~70~,15~90~
"Conveniently located too, being right on Bedford ave.",NULL~,LOCATION#GENERAL~,positive~,0~,0~
"THe back garden sitting area is very pleasant, where you can see their personal herb garden.",back garden sitting area~,AMBIENCE#GENERAL~,positive~,4~,28~
I will definetly be going back.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
We had the lobster sandwich and it was FANTASTIC.,lobster sandwich~,FOOD#QUALITY~,positive~,11~,27~
"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.",NULL~portion~french fries~,FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~positive~positive~,0~52~103~,0~59~115~
We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,scallops~sauce~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,11~68~,19~73~
I recommend getting a reservation even though we saw people seated without one.
We waited at the bar and had martinis that were just right.,martinis~,DRINKS#QUALITY~,positive~,29~,37~
We will be back.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
love the food.,food~,FOOD#QUALITY~,positive~,9~,13~
it's the only place you can get yummy authentic japanese comfort food.,japanese comfort food~,FOOD#QUALITY~,positive~,48~,69~
it helps if you know what to order.
and you can't beat the prices.,NULL~,RESTAURANT#PRICES~,positive~,0~,0~
highly recommended.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
I've lived in NY for 5 years and this place has it all.,place~,RESTAURANT#GENERAL~,positive~,38~,43~
"Great food, good size menu, great service and an unpretensious setting.",food~menu~service~setting~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~positive~positive~,6~22~34~63~,10~26~41~70~
"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",dishes~lamb sausages~sardines with biscuits~large whole shrimp~pistachio ice cream~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~positive~positive~,4~62~77~101~135~,10~75~99~119~154~
I'm glad I was introduced to this place and this is a rare gem in NY.,place~,RESTAURANT#GENERAL~,positive~,34~,39~
"We have tried every Thai restaurant between Atlantic Avenue and 4th Streets, and Joya is the best."
"The freshest, best variety, and the fastest delivery.",NULL~NULL~delivery~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~SERVICE#GENERAL~,positive~positive~positive~,0~0~44~,0~0~52~
Also very inexpensive.,NULL~,RESTAURANT#PRICES~,positive~,0~,0~
A great choice at any cost and a great deal.,NULL~NULL~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~positive~,0~0~,0~0~
The service was excellent and the food was delicious.,service~food~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,4~34~,11~38~
"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sushi~ceviche mix (special)~crab dumplings~assorted sashimi~sushi~rolls~sake~banana tempura~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~DRINKS#QUALITY~FOOD#QUALITY~,positive~positive~positive~positive~positive~positive~positive~positive~,29~90~113~129~147~157~177~191~,34~111~127~145~152~162~181~205~
"Overall the restaurant is more expensive than our other sushi favorites, but everything was delicious."
Definitely a great spot for a nice occasion or date.,spot~,RESTAURANT#MISCELLANEOUS~,positive~,19~,23~
"Average to good Thai food, but terrible delivery.",Thai food~delivery~,FOOD#QUALITY~SERVICE#GENERAL~,positive~negative~,16~40~,25~48~
I've waited over one hour for food.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
A Thai restaurant out of rice during dinner?,Thai restaurant~,RESTAURANT#MISCELLANEOUS~,negative~,2~,17~
"The food arrived 20 minutes after I called, cold and soggy.",food~NULL~,FOOD#QUALITY~SERVICE#GENERAL~,negative~negative~,4~0~,8~0~
i actually feel like i should keep it a secret.
This is a wonderful place on all stand points especially value ofr money.,place~place~,RESTAURANT#PRICES~RESTAURANT#GENERAL~,positive~positive~,20~20~,25~25~
An excellent service,service~,SERVICE#GENERAL~,positive~,13~,20~
Went to Cafe Spice with 4 of my friends on a saturday night.
We were greeted promptly by the waiter who was very nice and cordial.,waiter~,SERVICE#GENERAL~,positive~,32~,38~
She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.,NULL~dishes~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,0~85~,0~91~
We were fast to order the appetizer platter since we were very hungry.
The food looked very appetizing and delicious since it came on a variety of fancy plates.,food~,FOOD#STYLE_OPTIONS~,positive~,4~,8~
We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,Gulab Jamun (dessert)~,FOOD#QUALITY~,positive~,40~,61~
I thanked my friend who recommended me this restaurant and will certainly recommend it to others.,restaurant~,RESTAURANT#GENERAL~,positive~,44~,54~
"I went here with a friend on a whim, we went someplace else first and couldn't get a table."
"Service here was great, food was fantastic.",Service~food~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,0~24~,7~28~
"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",Guacamole+shrimp appetizer~filet~frites~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~negative~,0~61~100~,26~66~106~
Will absolutely visit again.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Maybe tomorrow ;-)
You cannot go wrong with this place.,place~,RESTAURANT#GENERAL~,positive~,30~,35~
"The food is outstanding and the service is quick, friendly and very professional.",food~service~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,4~32~,8~39~
"Always a nice crowd, but never loud.",crowd~NULL~,RESTAURANT#MISCELLANEOUS~AMBIENCE#GENERAL~,positive~positive~,14~0~,19~0~
Go here.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Good for dates or with friends.,NULL~,RESTAURANT#MISCELLANEOUS~,positive~,0~,0~
I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.,pizza place~,RESTAURANT#MISCELLANEOUS~,positive~,61~,72~
"However, it is jus too good to not praise it.",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"By far, the best pizza in Manhattan.",pizza~,FOOD#QUALITY~,positive~,17~,22~
"The crust is thin, the ingredients are fresh and the staff is friendly.",crust~staff~ingredients~,FOOD#QUALITY~SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~positive~,4~53~23~,9~58~34~
"For all you lazy folks that don't want to come to Alphabet City, I say, good - stay out."
less wait time for me!
We arrived on time for our reservation and seated promptly.
The menu has so many fish items and oysters.,menu~,FOOD#STYLE_OPTIONS~,positive~,4~,8~
We all ordered different entrees so we could share.
"The fish was really,really fresh.",fish~,FOOD#QUALITY~,positive~,4~,8~
I lived in Maine for ten years and grew up on fish.
We all agreed that mare is one of the best seafood restaurants in New York.,mare~,RESTAURANT#GENERAL~,positive~,19~,23~
I stumbled upon this great pizzeria as I explored my new neighborhood.,pizzeria~,RESTAURANT#GENERAL~,positive~,27~,35~
All of the pizzas are terrific and the price is even better!,pizzas~pizzas~,FOOD#QUALITY~FOOD#PRICES~,positive~positive~,11~11~,17~17~
I highly recommend the Sophia pizza.,Sophia pizza~,FOOD#QUALITY~,positive~,23~,35~
It's to die for!,NULL~,FOOD#QUALITY~,positive~,0~,0~
The food was mediocre at best but it was the horrible service that made me vow never to go back.,food~service~,FOOD#QUALITY~SERVICE#GENERAL~,negative~negative~,4~54~,8~61~
"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",waiter~,SERVICE#GENERAL~,negative~,31~,37~
There are other people waiting!
We weren't even at our table for more than an hour total.
"As we were leaving, the couple standing by the door said to another waiter, we're not in a hurry."
Our friends have not arrived yet.
So rushing us out was absolutely unnecessary!,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"For the people who want great food plus great service, Roxy is a place to AVOID!",food~service~,FOOD#QUALITY~SERVICE#GENERAL~,negative~negative~,30~46~,34~53~
I've been here twice now.
"The first time the sushi was outstanding, the second time it was a little bland.",sushi~sushi~,FOOD#QUALITY~FOOD#QUALITY~,positive~negative~,19~19~,24~24~
I'm sure I'll return for a final judgement tho.,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",blond wood decor~premium sake~service~,AMBIENCE#GENERAL~DRINKS#QUALITY~SERVICE#GENERAL~,positive~positive~positive~,4~43~77~,20~55~84~
Mizu is the Japenese find in Grammercy.,Mizu~,RESTAURANT#GENERAL~,positive~,0~,4~
"While their kitchen food is delicious, their Sushi is out of this world.",kitchen food~Sushi~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,12~45~,24~50~
Mizu is home to creative and unique rolls not to found anywhere else.,rolls~,FOOD#STYLE_OPTIONS~,positive~,36~,41~
"Not only is the cuisine the best around, the service has always been attentive and charming.",cuisine~service~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,16~45~,23~52~
Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!,Mizu~,RESTAURANT#GENERAL~,positive~,90~,94~
"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",people~food~Thalia~,SERVICE#GENERAL~FOOD#QUALITY~AMBIENCE#GENERAL~,positive~negative~positive~,48~76~0~,54~80~6~
I ordered the smoked salmon and roe appetizer and it was off flavor.,smoked salmon and roe appetizer~,FOOD#QUALITY~,negative~,14~,45~
"The entree was bland and small, dessert was not inspired.",entree~entree~dessert~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~negative~negative~,4~4~32~,10~10~39~
I expected quite a bit more from such an expensive menu.,menu~menu~,FOOD#PRICES~FOOD#QUALITY~,negative~negative~,51~51~,55~55~
"The view is spectacular, and the food is great.",view~food~,LOCATION#GENERAL~FOOD#QUALITY~,positive~positive~,4~33~,8~37~
