text,target,category,polarity,from,to
"К столику постоянно приходили разные официанты, может 3 или 4....кому платить чаевые???????????????",официанты~,SERVICE#GENERAL~,negative~,37~,46~
На кухне стоял крик и странный треск...,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
"Когда принесли счёт В НЁМ НЕ БЫЛО НАПИСАНО О ВКЛЮЧЁННЫХ ЧАЕВЫХ, но сдачу нам так и не принесли (это тоже здесь видимо норма), а она была не маленькой, уж явно не 10 % от заказа(((",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Большой ресторан, хорошее и главное довольно выгодное место и кухня очень приличная, но вот обслуживание оставляет желать лучшего....",ресторан~место~кухня~обслуживание~,RESTAURANT#GENERAL~LOCATION#GENERAL~FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~positive~negative~,8~54~62~92~,16~59~67~104~
Посетили данное заведение по случаю юбилея моего папы.,,,,,
"Выбор пал на него, так живем неподалеку, да и гости приехали из другого города, так что идти куда-то в цетр города не хотелось.",,,,,
"Итак, начнем с интерьера.",,,,,
"Для данного района, вернее месторасполажения, где приличных мест нет в принципе.",,,,,
Первое впечатление было приятным.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"И встретили нас и проводили к столику, а официантка какая была, просто чудо, приветливая, внимательная, но самое главное все в меру, ее не было слишком много, но работу она выполняла на все 100, а то и 200 %.",официантка~,SERVICE#GENERAL~,positive~,41~,51~
Перейдем к кухни.,,,,,
"Заказали много, сами понимаете юбилей.",,,,,
"НО, о, ужас, тут и был шок.",,,,,
"Да, первое восприятие блюд отличное, оформление, какие-то находки повара.",блюд~,FOOD#STYLE_OPTIONS~,positive~,22~,26~
"Но, на вкус!!!!!!!!!!!!!!!!!!!!!!!!!!!",NULL~,FOOD#QUALITY~,negative~,0~,0~
"Нет не то, что было отвратительно, но ни одно юдюдо не было в достаточном смысле хорошоим.",NULL~,FOOD#QUALITY~,negative~,0~,0~
"То мясо суховато, то рыба не досолена, чего не скажешь о спиртных напитках.",мясо~рыба~спиртных напитках~,FOOD#QUALITY~FOOD#QUALITY~DRINKS#QUALITY~,negative~negative~positive~,3~21~57~,7~25~74~
Винная карта прекрасная.,Винная карта~,DRINKS#STYLE_OPTIONS~,positive~,0~,12~
качество вин тоже порадовало.,вин~,DRINKS#QUALITY~,positive~,9~,12~
"Вообщем, если идете туда целенаправленно-лучше не стоит, ну а если просто мимо проходили и решили зайти, ради любопытства, то можно.",NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
