text,target,category,polarity,from,to
Recomiendo la paella de marisco y la sangria de cava.,paella de marisco~sangria de cava~,FOOD#QUALITY~DRINKS#QUALITY~,positive~positive~,14~37~,31~52~
Sin duda volveremos.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Muy buen servicio; el local está genial ambientado, y es fácil de encontrar además; en la reserva pedimos la mesa más apartada, por eso de ir con un niño, y nos lo concedieron sin problema (y el local es pequeñito).",servicio~local~NULL~,SERVICE#GENERAL~AMBIENCE#GENERAL~LOCATION#GENERAL~,positive~positive~positive~,9~22~0~,17~27~0~
"El menú sanvalentín, genial, buenísimo, variado, y con comida de gran calidad, estaba buenísimo.",menú sanvalentín~comida~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~,3~55~,19~61~
"El camarero nos atendió genial, alegre, amable, simpático y atento.",camarero~,SERVICE#GENERAL~,positive~,3~,11~
"Para lo que fue el menú, no me puedo quejar del precio.",,,,,
Totalmente recomendable!!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Restaurante bien decorado, aunque con espacios reducidos.",Restaurante~,AMBIENCE#GENERAL~,neutral~,0~,11~
El servicio fue atento.,servicio~,SERVICE#GENERAL~,positive~,3~,11~
"La comida bien, pero sin echar cohetes.",comida~,FOOD#QUALITY~,neutral~,3~,9~
Las raciones fueron bastante escasas.,raciones~,FOOD#STYLE_OPTIONS~,negative~,4~,12~
Alguno de los postres no estaba a la altura del dinero pagado.,postres~,FOOD#PRICES~,negative~,14~,21~
El servicio fue excelente y la comida estaba genial.,servicio~comida~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,3~31~,11~37~
"Fuimos en una noche muy tranquila, solo había dos mesas, imagino que eso influyó en el servicio pero aun así lo recomiendo.",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Local muy original, buena comida y un servicio fantástico.",Local~comida~servicio~,AMBIENCE#GENERAL~FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~positive~,0~26~38~,5~32~46~
"La verdad es que este restaurante nos ha sorprendido por la relacion calidad-precio, no es barato, pero todo está buenisimo y en cantidades suficientes, nos ha encantado tanto a mi marido como a mi.",NULL~NULL~NULL~NULL~,FOOD#PRICES~FOOD#QUALITY~FOOD#STYLE_OPTIONS~RESTAURANT#GENERAL~,neutral~positive~positive~positive~,0~0~0~0~,0~0~0~0~
La comida y el lugar están bien pero el servicio es muy lento.,comida~lugar~servicio~,FOOD#QUALITY~AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~negative~,3~15~40~,9~20~48~
Entramos a las 22 y salimos a las 12.45 y no tomamos postres ni copas.,,,,,
La comida estuvo muy bien.,comida~,FOOD#QUALITY~,positive~,3~,9~
El ambiente agradable.,ambiente~,AMBIENCE#GENERAL~,positive~,3~,11~
"la iluminación un poco escasa, pero acogedora.",iluminación~,AMBIENCE#GENERAL~,neutral~,3~,14~
"Un poco caro para lo que es, pero bueno, estando en el born ya se sabe... ",NULL~,RESTAURANT#PRICES~,negative~,0~,0~
Volveré seguro.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Local agradable, cómodo y moderno, con una cocina cuidada y de buena calidad.",Local~cocina~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~,0~43~,5~49~
Regular.,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
"Buena decoración, comida normal, mucho ruido y algo caro.",decoración~comida~ruido~NULL~,AMBIENCE#GENERAL~FOOD#QUALITY~AMBIENCE#GENERAL~RESTAURANT#PRICES~,positive~neutral~negative~negative~,6~18~39~0~,16~24~44~0~
"2 entrantes y 2 segundos, con vino 20 €, sin postre ni agua, 110€.",,,,,
"Esta bien, pero creo que trabajan para clientes puntuales, y no repetiré",NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
"Por cierto, pagar casi 5€ x los cubiertos me molesta siempre.",NULL~,RESTAURANT#PRICES~,negative~,0~,0~
"Me ha sorprendido el restaurante; nos han tratado en una manera casual pero profesional; la comida, todos los platos calidad excelente y sabroso; voy a volver pronto!",restaurante~NULL~comida~NULL~,RESTAURANT#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~positive~,21~0~92~0~,32~0~98~0~
"Un buen ambiente, servicio exquisito y atento, profesionales, platos de calidad, bien cocinados y raciones correctas.",ambiente~servicio~platos~raciones~,AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~positive~positive~,8~18~62~98~,16~26~68~106~
No te importa pagar por estar bien servido y comer bien .,NULL~NULL~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,0~0~,0~0~
Muy buen servicio y ambiente.,servicio~ambiente~,SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,9~20~,17~28~
La comida nos gustó a todos.,comida~,FOOD#QUALITY~,positive~,3~,9~
Un pelo más caro de lo que esperábamos.,NULL~,RESTAURANT#PRICES~,negative~,0~,0~
Ambiente muy agradable y animado.,Ambiente~,AMBIENCE#GENERAL~,positive~,0~,8~
Recomendable.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Ha sido nuestra prinera visita al Kafka y seguro que repetiremis en nuestras próximas escapadas a Barcelona.,Kafka~,RESTAURANT#GENERAL~,positive~,34~,39~
"Agradable ambiente, muy buen servicio y exquisitos platos.",ambiente~servicio~platos~,AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~positive~,10~29~51~,18~37~57~
Todo lo que probamos nos encantó.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Las alcachofas fritas tienen buena fama merecida.,alcachofas fritas~,FOOD#QUALITY~,positive~,4~,21~
Muy recomendable.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Realmente 100% recomendable,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Interesante restaurante en el Born, gran calidad en el producto utilizado, tal vez el único pero sería que la sala es un poco ruidosa y las mesas están un poco próximas entre sí.",producto~sala~mesas~restaurante~,FOOD#QUALITY~AMBIENCE#GENERAL~AMBIENCE#GENERAL~RESTAURANT#GENERAL~,positive~negative~negative~positive~,55~110~140~12~,63~114~145~23~
"No han cambiado nada, bueno si para mejor con los nuevos platos al estilo asiatico, despues de mucho tiempo sin volver,por motivos laborales, sigo pensando que es de lo mejor de barcelona, comida estupenda, servicio inmejorable, vamos que estuvimos 4 horas muy bien aprovechadas ,os lo recomiendo y espero volver pronto.",comida~servicio~NULL~,FOOD#QUALITY~SERVICE#GENERAL~RESTAURANT#GENERAL~,positive~positive~positive~,189~207~0~,195~215~0~
Te lo recomendaria!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Servicio atento y eficiente y una comida estupenda y con muy buena ralacion calidad precio.,Servicio~comida~comida~,SERVICE#GENERAL~FOOD#QUALITY~FOOD#PRICES~,positive~positive~positive~,0~34~34~,8~40~40~
Cumplió nuestras expectativas.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Quizá se podría mejorar la distribución de mesas, ya que algunas de ellas están demasiado juntas, y otras están muy cerca de la barra, y por lo tanto, está pasando gente contínuamente por al lado de los comensales.",distribución de mesas~,AMBIENCE#GENERAL~,negative~,27~,48~
"El restaurante es muy bonito, el ambiente es agradable y la decoración excepcional así somo el servicio que fue muy amable en todo momento.",restaurante~ambiente~decoración~servicio~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~positive~,3~33~60~95~,14~41~70~103~
Lamentablemente la relación calidad-precio me parece mala ya que la comida en mi opinión no está a la altura del precio.,comida~comida~,FOOD#PRICES~FOOD#QUALITY~,negative~negative~,68~68~,74~74~
"Lugar agradable, buen servicio y platos con nota media-alta y con una buena relación calidad-precio.",Lugar~servicio~platos~platos~,AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~FOOD#PRICES~,positive~positive~positive~positive~,0~22~33~33~,5~30~39~39~
Recomendado.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Servicio atento y eficiente, ambiente agradable.",Servicio~ambiente~,SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,0~29~,8~37~
"Ambiente de amigos, no recomendable para negocios.",,,,,
"Precios: correctos, lo normal en estos tiempos.",NULL~,RESTAURANT#PRICES~,neutral~,0~,0~
"Plato degustación: un poco abundante de más, pero bien cocinado.",Plato degustación~Plato degustación~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~neutral~,0~0~,17~17~
Únicos comentarios crítico: luz escasa para un restaurante; aquí prima la decoración sobre la función.,luz~,AMBIENCE#GENERAL~,negative~,28~,31~
Tampoco es aconsejable mezclar demasiado a los clientes que toman copas con los comensales.,,,,,
"Por lo demás, muy recomendable.",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Óptima relación calidad-precio en el menú de mediodía, en un local chic muy bien ambientado.",menú de mediodía~menú de mediodía~local~,FOOD#QUALITY~FOOD#PRICES~AMBIENCE#GENERAL~,positive~positive~positive~,37~37~61~,53~53~66~
La verdad es que la descripción que bcnrestaurantes hacía del Kafka resultó muy acertada.,,,,,
"El ambiente muy agradable, el servicio muy atento y la comida muy buena.",ambiente~servicio~comida~,AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~positive~,3~30~55~,11~38~61~
Absolutamente recomendable.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Muy recomendable, por ambiente y comida.",ambiente~comida~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~,22~33~,30~39~
Ambiente cálido y agradable.,Ambiente~,AMBIENCE#GENERAL~,positive~,0~,8~
Servicio amable y cocina muy correcta.,Servicio~cocina~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,0~18~,8~24~
Restaurante muy agradable y buena comida.,Restaurante~comida~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~,0~34~,11~40~
Estuvimos cenando tres personas y nos gusto mucho.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Buen ambiente, muy buen servicio y muy buena comida.",ambiente~servicio~comida~,AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~positive~,5~24~45~,13~32~51~
Y el local esta muy bien decorado y es muy acogedor.,local~,AMBIENCE#GENERAL~,positive~,5~,10~
Un lugar que te hace sentir como en casa.,lugar~,RESTAURANT#GENERAL~,positive~,3~,8~
"Comida excelente, producto inmejorable y un servicio correcto.",Comida~producto~servicio~,FOOD#QUALITY~FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~positive~,0~18~44~,6~26~52~
Si he de encontrar alguna pega las mesas estan demasiado juntas.,mesas~,AMBIENCE#GENERAL~,negative~,35~,40~
"Agradable para tomar copas, cockteles y un vinito.",copas~cockteles~vinito~,DRINKS#QUALITY~DRINKS#QUALITY~DRINKS#QUALITY~,positive~positive~positive~,21~28~43~,26~37~49~
"Lo recomiendo, no les dejara indiferente.",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Para empezar el plato y la servilleta tenían carbonilla negra.,plato~servilleta~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~,16~27~,21~37~
"Pedimos unas croquetas y un changet de primero, eramos 2 personas.",,,,,
El changet era salmuera.,changet~,FOOD#QUALITY~,negative~,3~,10~
De segundo pedimos un arroz negro y al mismo tiempo salsa allioli para acompañar.,,,,,
"Las croquetas literalmente nos las tiró en la mesa sin decir ni mu la camarera, porque por la puerta estaba entrando un amigo suyo con el cual se sentó a conversar.",camarera~,SERVICE#GENERAL~,negative~,70~,78~
"Cuando llegó el arroz, le recordé la salsa y no se dignó contestarme.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Empecé a comer, para que no se enfriase la ración más bien escasa y oh sorpresa  era también una  salmuera anegada en tinta.",ración~ración~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~negative~,43~43~,49~49~
"Por tercera vez le pido la salsa y entonces se digna contestarme que no tienen y la han de hacer  al momento , a lo que le contesto que me lo podría haber explicado desde un principio  y yo hubiera decidido si escogía el plato o no porque una vez comido ya no tenía sentido que la trajesen.",,,,,
en ese momento se dio cuenta de su comportamiento negligente y ensayo una disculpa por su falta total de profesionalidad y de atención.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Por último ya que algunos restaurantes no cobran por el servicio de mesa y otros si, lo podrían explicar en la carta, así podríamos decidir si nos marchamos o no.",,,,,
"sorprendente, es como estar en new york y paris a la vez, decoracion espectacular, personal increible y su comida fresca de mercado me fascino, se los recomiendo chicos, suerte.",decoracion~personal~comida~NULL~,AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~positive~,58~83~107~0~,68~91~113~0~
Estaba todo riquísimo y los camareros muy amables,NULL~camareros~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,0~28~,0~37~
"Hola JOse nosotros hemos estado varías veces en Pelentos de Sandiniés, y opino como tú, que es un comedor muy recomendable.",comedor~,RESTAURANT#GENERAL~,positive~,98~,105~
"Croe que en el magnifico reportaje fotografico que has hecho hay un error donde dices Ajoarriero no es así, lo de la foto son Pimientos rellenos.",,,,,
Y el Menú especial no es a 30 sino a 27 euros.,,,,,
"Respecto a lo de los niños y las escaleras creo que es nuestro problema ya nos creceran, a mi me ha tocado de todo estar bastante pretos y estar muy comodos, de cualquier modo vamos a comer y eso hago me relajo, como y agradezco lo que me dan sin pedirlo qu es educación, cariño y una sonrisa.",,,,,
Y ahora Jose te pregunto que derecho tenemos a hablar de nadie en la red sin pedirles permiso?,,,,,
aunque sea para hablar bien.,,,,,
"Por si quieres actualizar tú  información ahora tienen un Menu de Primavera por 19 euros y menú infantil por 15 euros que esta genial, te recomiendo volver, igual que hago yo y asi a lo mejor se juzga con más equidad (nosotros ya tenemos mesa reservada para el día 28 de Abril, celebramos mi cumple) ",NULL~Menu de Primavera~menú infantil~,RESTAURANT#GENERAL~FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,positive~positive~positive~,0~58~91~,0~75~104~
Un saludo  Joaquina ,,,,,
"Hola Joaquina, gracias por tus aclaraciones de las fotos, con respecto a los precios también gracias por dar los nuevos precios, en los artículos indico el precio que había en el momento.Solamente aclarar que en la crítica no hablo de nadie, sólo estoy contando mi experiencia al utilizar los servicios de una empresa, en este caso un restaurante, los cuales pagué rigurosamente.",,,,,
¿No podemos siquiera opinar sobre lo que compramos?.,,,,,
Quiero pensar que sí.,,,,,
Otra cosa sería censura y coacción. ,,,,,
Fuimos recomendados a cenar en Nochebuena y nos llevamos una gran decepción: no sólo las materias primas dejaban mucho que desear (revuelto de gambas y setas de bolsa precongelada) sino que las cantidades eran irrisorias para el precio.,materias primas~cantidades~NULL~NULL~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~RESTAURANT#GENERAL~FOOD#PRICES~,negative~negative~negative~negative~,89~194~0~0~,104~204~0~0~
"El bacalao al horno (especialidad de la casa) resultó acorchado y duro, así como el plato de ciervo (26euros el plato) se presentó escaso y apenas sin guarnición.En definitiva, se le presume una calidad avalada por galardones varios y nos hemos encontrado una comida bastante mediocre. ",bacalao al horno~plato de ciervo~comida~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~negative~negative~,3~84~260~,19~99~266~
"Hola , quiero dejar mi opinión sobre este restaurante en la única visita que he hecho , coincido plenamente con el Sr. Aranda en que la cantidad es bastante escasa en algunos platos en relación con su precio .",platos~platos~,FOOD#STYLE_OPTIONS~FOOD#PRICES~,negative~negative~,175~175~,181~181~
Así mismo he de resaltar que los entrantes estaban en su mayoría fríos y unos pimientos no se podían comer porque simplemente los habían sacado del frigorífico a la mesa.,entrantes~pimientos~,FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,negative~negative~,33~78~,42~87~
"La verdad que la calidad es alta, pero se podrían corregir esos errores para que la satisfacción fuera mayor así como dar una mayor cantidad de producto . ",NULL~NULL~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~negative~,0~0~,0~0~
"Anoche cenamos en Casa Pelentós de Sandiniés, donde ya lo hicimos en otra ocasión con mayor fortuna, y es por ello que quisimos repetir.",,,,,
"Ciertamente fue desilusionante, debido, en especial, a la escasez en los segundos platos en relación con los precios.",egundos platos~segundos platos~NULL~,FOOD#STYLE_OPTIONS~FOOD#PRICES~RESTAURANT#GENERAL~,negative~negative~negative~,74~73~0~,88~88~0~
"La factura es elevada, lo cual ya esperábamos, aunque no tanto.",factura~,RESTAURANT#PRICES~,negative~,3~,10~
"Pero pronto supimos por qué: las seis rebanadas de pan se faturaron a 2,40 euros; y yo, que no pude beber vino pues había que volver a casa a través de muchas curvas, recibí una jarra de cristal con agua del grifo.",,,,,
"No importaba mucho que fuera del grigo, dado que el agua de la zona es excelente; pero por ello se nos facturó 2,50 euros.",NULL~,DRINKS#PRICES~,negative~,0~,0~
"Mi esposa, ciertamente, al revisar la factura y descubrir esto último, se llevó un buen disgusto, pues considerábamos a Casa Pelentós uno de nuestros pocos refugios pirenaicos para cuando saliéramos de casa, ya que vivimos muy cerca.",factura~,RESTAURANT#PRICES~,negative~,38~,45~
"Obviamente, por los 2,50 euros cobrados por el agua del grifo, han perdido a dos clientes. ",agua del grifo~,DRINKS#PRICES~,negative~,47~,61~
Ayer estuvimos cenando en Colette.,,,,,
¡Excelente cena!,cena~,FOOD#QUALITY~,positive~,11~,15~
"Hacía mucho tiempo que un restaurante en Zaragoza no me sorprendía de esta manera: Gran calidad del producto, numerosos detalles, puntos de cocción perfectos en casi todos los platos, raciones abundantes y un precio elevado pero ajustado a la calidad.El servicio fue atento y educado aunque tuvo algún pequeño fallo (como servir la segunda botella de vino en las copas en que aún quedaba algo de la anterior)De comienzo una buena variedad de panes (pizza, oliva verde, oliva negra, …) con un cuenquito de aceite de oliva con tomate mozzarella y albahaca.",producto~detalles~raciones~NULL~NULL~servicio~puntos de cocción~,FOOD#QUALITY~SERVICE#GENERAL~FOOD#STYLE_OPTIONS~RESTAURANT#PRICES~FOOD#QUALITY~SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~positive~neutral~positive~neutral~positive~,100~120~184~0~0~254~130~,108~128~192~0~0~262~147~
Unos aperitivos ofrecidos por la casa con un cóctel de martini blanco enfriado con nitrógeno líquido y una pastilla de foie mi-cuit envuelto en frambuesa con sidral y algodón de coco.,,,,,
